,fight_night_title,date,location,fighter_a,fighter_a_id,fighter_b,fighter_b_id,winner,winner_id,division,outcome_method,outcome_round,outcome_time,outcome_format,referee,outcome_detail,fighter_a_round_1_kd,fighter_a_round_1_sig_str_landed,fighter_a_round_1_sig_str_attempted,fighter_a_round_1_sig_str_pct,fighter_a_round_1_total_str_landed,fighter_a_round_1_total_str_attempted,fighter_a_round_1_td_landed,fighter_a_round_1_td_attempted,fighter_a_round_1_td_pct,fighter_a_round_1_sub_att,fighter_a_round_1_rev,fighter_a_round_1_ctrl,fighter_a_round_2_kd,fighter_a_round_2_sig_str_landed,fighter_a_round_2_sig_str_attempted,fighter_a_round_2_sig_str_pct,fighter_a_round_2_total_str_landed,fighter_a_round_2_total_str_attempted,fighter_a_round_2_td_landed,fighter_a_round_2_td_attempted,fighter_a_round_2_td_pct,fighter_a_round_2_sub_att,fighter_a_round_2_rev,fighter_a_round_2_ctrl,fighter_a_round_3_kd,fighter_a_round_3_sig_str_landed,fighter_a_round_3_sig_str_attempted,fighter_a_round_3_sig_str_pct,fighter_a_round_3_total_str_landed,fighter_a_round_3_total_str_attempted,fighter_a_round_3_td_landed,fighter_a_round_3_td_attempted,fighter_a_round_3_td_pct,fighter_a_round_3_sub_att,fighter_a_round_3_rev,fighter_a_round_3_ctrl,fighter_a_round_4_kd,fighter_a_round_4_sig_str_landed,fighter_a_round_4_sig_str_attempted,fighter_a_round_4_sig_str_pct,fighter_a_round_4_total_str_landed,fighter_a_round_4_total_str_attempted,fighter_a_round_4_td_landed,fighter_a_round_4_td_attempted,fighter_a_round_4_td_pct,fighter_a_round_4_sub_att,fighter_a_round_4_rev,fighter_a_round_4_ctrl,fighter_a_round_5_kd,fighter_a_round_5_sig_str_landed,fighter_a_round_5_sig_str_attempted,fighter_a_round_5_sig_str_pct,fighter_a_round_5_total_str_landed,fighter_a_round_5_total_str_attempted,fighter_a_round_5_td_landed,fighter_a_round_5_td_attempted,fighter_a_round_5_td_pct,fighter_a_round_5_sub_att,fighter_a_round_5_rev,fighter_a_round_5_ctrl,fighter_a_total_kd,fighter_a_total_sig_str_landed,fighter_a_total_sig_str_attempted,fighter_a_total_sig_str_pct,fighter_a_total_total_str_landed,fighter_a_total_total_str_attempted,fighter_a_total_td_landed,fighter_a_total_td_attempted,fighter_a_total_td_pct,fighter_a_total_sub_att,fighter_a_total_rev,fighter_a_total_ctrl,fighter_b_round_1_kd,fighter_b_round_1_sig_str_landed,fighter_b_round_1_sig_str_attempted,fighter_b_round_1_sig_str_pct,fighter_b_round_1_total_str_landed,fighter_b_round_1_total_str_attempted,fighter_b_round_1_td_landed,fighter_b_round_1_td_attempted,fighter_b_round_1_td_pct,fighter_b_round_1_sub_att,fighter_b_round_1_rev,fighter_b_round_1_ctrl,fighter_b_round_2_kd,fighter_b_round_2_sig_str_landed,fighter_b_round_2_sig_str_attempted,fighter_b_round_2_sig_str_pct,fighter_b_round_2_total_str_landed,fighter_b_round_2_total_str_attempted,fighter_b_round_2_td_landed,fighter_b_round_2_td_attempted,fighter_b_round_2_td_pct,fighter_b_round_2_sub_att,fighter_b_round_2_rev,fighter_b_round_2_ctrl,fighter_b_round_3_kd,fighter_b_round_3_sig_str_landed,fighter_b_round_3_sig_str_attempted,fighter_b_round_3_sig_str_pct,fighter_b_round_3_total_str_landed,fighter_b_round_3_total_str_attempted,fighter_b_round_3_td_landed,fighter_b_round_3_td_attempted,fighter_b_round_3_td_pct,fighter_b_round_3_sub_att,fighter_b_round_3_rev,fighter_b_round_3_ctrl,fighter_b_round_4_kd,fighter_b_round_4_sig_str_landed,fighter_b_round_4_sig_str_attempted,fighter_b_round_4_sig_str_pct,fighter_b_round_4_total_str_landed,fighter_b_round_4_total_str_attempted,fighter_b_round_4_td_landed,fighter_b_round_4_td_attempted,fighter_b_round_4_td_pct,fighter_b_round_4_sub_att,fighter_b_round_4_rev,fighter_b_round_4_ctrl,fighter_b_round_5_kd,fighter_b_round_5_sig_str_landed,fighter_b_round_5_sig_str_attempted,fighter_b_round_5_sig_str_pct,fighter_b_round_5_total_str_landed,fighter_b_round_5_total_str_attempted,fighter_b_round_5_td_landed,fighter_b_round_5_td_attempted,fighter_b_round_5_td_pct,fighter_b_round_5_sub_att,fighter_b_round_5_rev,fighter_b_round_5_ctrl,fighter_b_total_kd,fighter_b_total_sig_str_landed,fighter_b_total_sig_str_attempted,fighter_b_total_sig_str_pct,fighter_b_total_total_str_landed,fighter_b_total_total_str_attempted,fighter_b_total_td_landed,fighter_b_total_td_attempted,fighter_b_total_td_pct,fighter_b_total_sub_att,fighter_b_total_rev,fighter_b_total_ctrl,fighter_a_round_1_head_shots_landed,fighter_a_round_1_head_shots_attempted,fighter_a_round_1_body_shots_landed,fighter_a_round_1_body_shots_attempted,fighter_a_round_1_leg_shots_landed,fighter_a_round_1_leg_shots_attempted,fighter_a_round_1_distance_shots_landed,fighter_a_round_1_distance_shots_attempted,fighter_a_round_1_clinch_landed,fighter_a_round_1_clinch_attempted,fighter_a_round_1_ground_landed,fighter_a_round_1_ground_attempted,fighter_a_round_2_head_shots_landed,fighter_a_round_2_head_shots_attempted,fighter_a_round_2_body_shots_landed,fighter_a_round_2_body_shots_attempted,fighter_a_round_2_leg_shots_landed,fighter_a_round_2_leg_shots_attempted,fighter_a_round_2_distance_shots_landed,fighter_a_round_2_distance_shots_attempted,fighter_a_round_2_clinch_landed,fighter_a_round_2_clinch_attempted,fighter_a_round_2_ground_landed,fighter_a_round_2_ground_attempted,fighter_a_round_3_head_shots_landed,fighter_a_round_3_head_shots_attempted,fighter_a_round_3_body_shots_landed,fighter_a_round_3_body_shots_attempted,fighter_a_round_3_leg_shots_landed,fighter_a_round_3_leg_shots_attempted,fighter_a_round_3_distance_shots_landed,fighter_a_round_3_distance_shots_attempted,fighter_a_round_3_clinch_landed,fighter_a_round_3_clinch_attempted,fighter_a_round_3_ground_landed,fighter_a_round_3_ground_attempted,fighter_a_round_4_head_shots_landed,fighter_a_round_4_head_shots_attempted,fighter_a_round_4_body_shots_landed,fighter_a_round_4_body_shots_attempted,fighter_a_round_4_leg_shots_landed,fighter_a_round_4_leg_shots_attempted,fighter_a_round_4_distance_shots_landed,fighter_a_round_4_distance_shots_attempted,fighter_a_round_4_clinch_landed,fighter_a_round_4_clinch_attempted,fighter_a_round_4_ground_landed,fighter_a_round_4_ground_attempted,fighter_a_round_5_head_shots_landed,fighter_a_round_5_head_shots_attempted,fighter_a_round_5_body_shots_landed,fighter_a_round_5_body_shots_attempted,fighter_a_round_5_leg_shots_landed,fighter_a_round_5_leg_shots_attempted,fighter_a_round_5_distance_shots_landed,fighter_a_round_5_distance_shots_attempted,fighter_a_round_5_clinch_landed,fighter_a_round_5_clinch_attempted,fighter_a_round_5_ground_landed,fighter_a_round_5_ground_attempted,fighter_a_total_head_shots_landed,fighter_a_total_head_shots_attempted,fighter_a_total_body_shots_landed,fighter_a_total_body_shots_attempted,fighter_a_total_leg_shots_landed,fighter_a_total_leg_shots_attempted,fighter_a_total_distance_shots_landed,fighter_a_total_distance_shots_attempted,fighter_a_total_clinch_landed,fighter_a_total_clinch_attempted,fighter_a_total_ground_landed,fighter_a_total_ground_attempted,fighter_b_round_1_head_shots_landed,fighter_b_round_1_head_shots_attempted,fighter_b_round_1_body_shots_landed,fighter_b_round_1_body_shots_attempted,fighter_b_round_1_leg_shots_landed,fighter_b_round_1_leg_shots_attempted,fighter_b_round_1_distance_shots_landed,fighter_b_round_1_distance_shots_attempted,fighter_b_round_1_clinch_landed,fighter_b_round_1_clinch_attempted,fighter_b_round_1_ground_landed,fighter_b_round_1_ground_attempted,fighter_b_round_2_head_shots_landed,fighter_b_round_2_head_shots_attempted,fighter_b_round_2_body_shots_landed,fighter_b_round_2_body_shots_attempted,fighter_b_round_2_leg_shots_landed,fighter_b_round_2_leg_shots_attempted,fighter_b_round_2_distance_shots_landed,fighter_b_round_2_distance_shots_attempted,fighter_b_round_2_clinch_landed,fighter_b_round_2_clinch_attempted,fighter_b_round_2_ground_landed,fighter_b_round_2_ground_attempted,fighter_b_round_3_head_shots_landed,fighter_b_round_3_head_shots_attempted,fighter_b_round_3_body_shots_landed,fighter_b_round_3_body_shots_attempted,fighter_b_round_3_leg_shots_landed,fighter_b_round_3_leg_shots_attempted,fighter_b_round_3_distance_shots_landed,fighter_b_round_3_distance_shots_attempted,fighter_b_round_3_clinch_landed,fighter_b_round_3_clinch_attempted,fighter_b_round_3_ground_landed,fighter_b_round_3_ground_attempted,fighter_b_round_4_head_shots_landed,fighter_b_round_4_head_shots_attempted,fighter_b_round_4_body_shots_landed,fighter_b_round_4_body_shots_attempted,fighter_b_round_4_leg_shots_landed,fighter_b_round_4_leg_shots_attempted,fighter_b_round_4_distance_shots_landed,fighter_b_round_4_distance_shots_attempted,fighter_b_round_4_clinch_landed,fighter_b_round_4_clinch_attempted,fighter_b_round_4_ground_landed,fighter_b_round_4_ground_attempted,fighter_b_round_5_head_shots_landed,fighter_b_round_5_head_shots_attempted,fighter_b_round_5_body_shots_landed,fighter_b_round_5_body_shots_attempted,fighter_b_round_5_leg_shots_landed,fighter_b_round_5_leg_shots_attempted,fighter_b_round_5_distance_shots_landed,fighter_b_round_5_distance_shots_attempted,fighter_b_round_5_clinch_landed,fighter_b_round_5_clinch_attempted,fighter_b_round_5_ground_landed,fighter_b_round_5_ground_attempted,fighter_b_total_head_shots_landed,fighter_b_total_head_shots_attempted,fighter_b_total_body_shots_landed,fighter_b_total_body_shots_attempted,fighter_b_total_leg_shots_landed,fighter_b_total_leg_shots_attempted,fighter_b_total_distance_shots_landed,fighter_b_total_distance_shots_attempted,fighter_b_total_clinch_landed,fighter_b_total_clinch_attempted,fighter_b_total_ground_landed,fighter_b_total_ground_attempted
0,UFC Fight Night 56: Shogun vs Saint Preux,"November 08, 2014","Uberlandia, Minas Gerais, Brazil",Claudio Silva,6f7c616b98e18c29,Leon Edwards,f1fac969a1d70b08,Claudio Silva,6f7c616b98e18c29,Welterweight,Decision - Split,3,5:00,(5-5-5),Yamasaki,"


Guilherme Bravo 29 - 28.
 

Derek Cleary 28 - 29.
 

Roy Silbert 28 - 29.",0.0,9.0,25.0,36%,35.0,54.0,1.0,4.0,25%,0.0,0.0,1:50,0.0,15.0,40.0,37%,23.0,52.0,1.0,4.0,25%,0.0,0.0,1:21,0.0,10.0,16.0,62%,40.0,56.0,1.0,1.0,100%,1.0,0.0,3:57,,,,,,,,,,,,,,,,,,,,,,,,,0.0,34.0,81.0,41%,98.0,162.0,3.0,9.0,33%,1.0,0.0,7:08,0.0,15.0,27.0,55%,19.0,31.0,0.0,0.0,---,0.0,1.0,1:11,0.0,14.0,26.0,53%,14.0,26.0,0.0,0.0,---,0.0,0.0,0:02,0.0,4.0,8.0,50%,9.0,13.0,0.0,0.0,---,0.0,1.0,0:24,,,,,,,,,,,,,,,,,,,,,,,,,0.0,33.0,61.0,54%,42.0,70.0,0.0,0.0,---,0.0,2.0,1:37,6.0,20.0,3.0,3.0,0.0,2.0,6.0,16.0,2.0,2.0,1.0,7.0,7.0,28.0,1.0,3.0,7.0,9.0,10.0,27.0,1.0,3.0,4.0,10.0,5.0,11.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,18.0,59.0,9.0,11.0,7.0,11.0,16.0,46.0,3.0,5.0,15.0,30.0,12.0,23.0,3.0,4.0,0.0,0.0,7.0,19.0,4.0,4.0,4.0,4.0,9.0,21.0,5.0,5.0,0.0,0.0,13.0,24.0,1.0,2.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,25.0,52.0,8.0,9.0,0.0,0.0,22.0,49.0,6.0,7.0,5.0,5.0
1,UFC Fight Night: Gonzaga vs Cro Cop 2,"April 11, 2015","Krakow, Poland",Seth Baczynski,fd5b6598a3b70c0a,Leon Edwards,f1fac969a1d70b08,Leon Edwards,f1fac969a1d70b08,Welterweight,KO/TKO,1,0:08,(5-5-5),Waterman,Punch to Head At Distance,0.0,0.0,4.0,0%,0.0,4.0,0.0,0.0,---,0.0,0.0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,0%,0.0,4.0,0.0,0.0,---,0.0,0.0,0:00,1.0,3.0,3.0,100%,3.0,3.0,0.0,0.0,---,0.0,0.0,0:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,100%,3.0,3.0,0.0,0.0,---,0.0,0.0,0:02,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0
2,UFC Fight Night: Bisping vs Leites,"July 18, 2015","Glasgow, Scotland, United Kingdom",Leon Edwards,f1fac969a1d70b08,Pawel Pawlak,9310418684bc896f,Leon Edwards,f1fac969a1d70b08,Welterweight,Decision - Unanimous,3,5:00,(5-5-5),Roberts,"


Garth Harriman 27 - 30.
 

Andy Roberts 27 - 30.
 

Dean Weir 27 - 30.",0.0,10.0,23.0,43%,17.0,31.0,0.0,2.0,0%,0.0,0.0,2:15,0.0,10.0,25.0,40%,21.0,36.0,0.0,1.0,0%,0.0,0.0,2:02,1.0,16.0,23.0,69%,35.0,43.0,0.0,1.0,0%,0.0,0.0,2:46,,,,,,,,,,,,,,,,,,,,,,,,,1.0,36.0,71.0,50%,73.0,110.0,0.0,4.0,0%,0.0,0.0,7:03,0.0,9.0,24.0,37%,30.0,46.0,0.0,3.0,0%,0.0,0.0,0:10,0.0,9.0,29.0,31%,24.0,44.0,0.0,1.0,0%,0.0,0.0,0:00,0.0,6.0,25.0,24%,11.0,30.0,0.0,0.0,---,0.0,0.0,0:10,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.0,78.0,30%,65.0,120.0,0.0,4.0,0%,0.0,0.0,0:20,7.0,19.0,3.0,4.0,0.0,0.0,9.0,20.0,1.0,3.0,0.0,0.0,8.0,21.0,1.0,3.0,1.0,1.0,8.0,23.0,0.0,0.0,2.0,2.0,13.0,20.0,2.0,2.0,1.0,1.0,6.0,11.0,2.0,2.0,8.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,28.0,60.0,6.0,9.0,2.0,2.0,23.0,54.0,3.0,5.0,10.0,12.0,6.0,20.0,3.0,4.0,0.0,0.0,7.0,19.0,2.0,4.0,0.0,1.0,3.0,22.0,5.0,6.0,1.0,1.0,8.0,28.0,1.0,1.0,0.0,0.0,1.0,16.0,4.0,8.0,1.0,1.0,5.0,22.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,10.0,58.0,12.0,18.0,2.0,2.0,20.0,69.0,4.0,8.0,0.0,1.0
3,UFC on FOX: Dos Anjos vs. Cowboy 2,"December 19, 2015","Orlando, Florida, USA",Kamaru Usman,f1b2aa7853d1ed6e,Leon Edwards,f1fac969a1d70b08,Kamaru Usman,f1b2aa7853d1ed6e,Welterweight,Decision - Unanimous,3,5:00,(5-5-5),Miragliotta,"


Don Balas 28 - 29.
 

Barry Luxenberg 27 - 30.
 

Sal D'amato 28 - 29.",0.0,12.0,22.0,54%,26.0,39.0,1.0,3.0,33%,0.0,0.0,3:41,0.0,13.0,24.0,54%,47.0,59.0,2.0,5.0,40%,0.0,0.0,2:48,0.0,23.0,34.0,67%,53.0,65.0,3.0,5.0,60%,0.0,0.0,4:21,,,,,,,,,,,,,,,,,,,,,,,,,0.0,48.0,80.0,60%,126.0,163.0,6.0,13.0,46%,0.0,0.0,10:50,0.0,10.0,20.0,50%,13.0,23.0,0.0,0.0,---,0.0,0.0,0:00,0.0,14.0,30.0,46%,20.0,36.0,0.0,0.0,---,0.0,0.0,0:40,0.0,2.0,7.0,28%,3.0,8.0,0.0,0.0,---,0.0,0.0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,0.0,26.0,57.0,45%,36.0,67.0,0.0,0.0,---,0.0,0.0,0:40,7.0,14.0,5.0,7.0,0.0,1.0,4.0,11.0,6.0,9.0,2.0,2.0,6.0,17.0,6.0,6.0,1.0,1.0,7.0,15.0,6.0,6.0,0.0,3.0,15.0,24.0,1.0,2.0,7.0,8.0,0.0,4.0,0.0,0.0,23.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,28.0,55.0,12.0,15.0,8.0,10.0,11.0,30.0,12.0,15.0,25.0,35.0,8.0,17.0,2.0,3.0,0.0,0.0,6.0,15.0,2.0,3.0,2.0,2.0,8.0,24.0,3.0,3.0,3.0,3.0,9.0,25.0,5.0,5.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,17.0,47.0,6.0,7.0,3.0,3.0,17.0,47.0,7.0,8.0,2.0,2.0
4,UFC Fight Night: Overeem vs Arlovski,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",Leon Edwards,f1fac969a1d70b08,Dominic Waters,2de91c2244ad7e89,Leon Edwards,f1fac969a1d70b08,Welterweight,Decision - Unanimous,3,5:00,(5-5-5),Bosacki,"


Mark Collett 27 - 30.
 

Peter Lavery 27 - 30.
 

Paul Sutherland 27 - 30.",0.0,5.0,6.0,83%,15.0,17.0,1.0,1.0,100%,1.0,0.0,0:12,0.0,6.0,9.0,66%,21.0,24.0,1.0,1.0,100%,0.0,0.0,1:10,0.0,13.0,20.0,65%,19.0,28.0,0.0,1.0,0%,0.0,0.0,1:49,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.0,35.0,68%,55.0,69.0,2.0,3.0,66%,1.0,0.0,3:11,0.0,0.0,3.0,0%,0.0,3.0,1.0,2.0,50%,0.0,0.0,4:01,0.0,0.0,6.0,0%,22.0,28.0,2.0,6.0,33%,0.0,0.0,2:17,0.0,3.0,7.0,42%,17.0,23.0,1.0,4.0,25%,0.0,0.0,0:57,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,16.0,18%,39.0,54.0,4.0,12.0,33%,0.0,0.0,7:15,4.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0,4.0,7.0,2.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,4.0,4.0,9.0,16.0,4.0,4.0,0.0,0.0,5.0,11.0,1.0,1.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,17.0,28.0,7.0,7.0,0.0,0.0,8.0,17.0,1.0,1.0,15.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,12.0,2.0,2.0,0.0,2.0,3.0,15.0,0.0,1.0,0.0,0.0
5,UFC 204: Bisping vs. Henderson,"October 08, 2016","Manchester, England, United Kingdom",Leon Edwards,f1fac969a1d70b08,Albert Tumenov,ff6a1f63c254127e,Leon Edwards,f1fac969a1d70b08,Welterweight,Submission,3,3:01,(5-5-5),Lavigne,Rear Naked Choke,0.0,4.0,13.0,30%,19.0,30.0,2.0,6.0,33%,0.0,0.0,3:50,0.0,8.0,38.0,21%,8.0,38.0,0.0,2.0,0%,0.0,0.0,0:09,0.0,4.0,21.0,19%,4.0,21.0,1.0,2.0,50%,1.0,0.0,0:33,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16.0,72.0,22%,31.0,89.0,3.0,10.0,30%,1.0,0.0,4:32,0.0,1.0,2.0,50%,3.0,5.0,0.0,0.0,---,0.0,0.0,0:00,0.0,22.0,58.0,37%,22.0,58.0,0.0,0.0,---,0.0,0.0,0:00,0.0,9.0,23.0,39%,9.0,23.0,0.0,0.0,---,0.0,0.0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,0.0,32.0,83.0,38%,34.0,86.0,0.0,0.0,---,0.0,0.0,0:00,1.0,8.0,1.0,3.0,2.0,2.0,2.0,10.0,2.0,3.0,0.0,0.0,3.0,30.0,5.0,7.0,0.0,1.0,8.0,38.0,0.0,0.0,0.0,0.0,3.0,17.0,1.0,4.0,0.0,0.0,4.0,21.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,7.0,55.0,7.0,14.0,2.0,3.0,14.0,69.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,20.0,52.0,2.0,6.0,0.0,0.0,21.0,55.0,1.0,3.0,0.0,0.0,7.0,21.0,1.0,1.0,1.0,1.0,9.0,23.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,28.0,75.0,3.0,7.0,1.0,1.0,31.0,80.0,1.0,3.0,0.0,0.0
6,UFC Fight Night: Manuwa vs. Anderson,"March 18, 2017","London, England, United Kingdom",Leon Edwards,f1fac969a1d70b08,Vicente Luque,6d4b63c767106d3a,Leon Edwards,f1fac969a1d70b08,Welterweight,Decision - Unanimous,3,5:00,(5-5-5),Waterman,"


Mark Collett 28 - 29.
 

Andy Roberts 28 - 29.
 

Paul Sutherland 28 - 29.",0.0,9.0,19.0,47%,11.0,21.0,0.0,3.0,0%,0.0,0.0,0:21,0.0,9.0,18.0,50%,23.0,37.0,2.0,4.0,50%,0.0,0.0,2:59,0.0,35.0,65.0,53%,43.0,77.0,1.0,5.0,20%,0.0,0.0,1:52,,,,,,,,,,,,,,,,,,,,,,,,,0.0,53.0,102.0,51%,77.0,135.0,3.0,12.0,25%,0.0,0.0,5:12,0.0,9.0,13.0,69%,27.0,31.0,2.0,3.0,66%,0.0,0.0,3:01,0.0,0.0,3.0,0%,1.0,4.0,0.0,1.0,0%,0.0,0.0,1:13,0.0,15.0,28.0,53%,16.0,29.0,0.0,3.0,0%,0.0,0.0,1:09,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.0,44.0,54%,44.0,64.0,2.0,7.0,28%,0.0,0.0,5:23,6.0,16.0,1.0,1.0,2.0,2.0,7.0,17.0,2.0,2.0,0.0,0.0,6.0,12.0,3.0,6.0,0.0,0.0,6.0,10.0,2.0,5.0,1.0,3.0,26.0,53.0,8.0,10.0,1.0,2.0,31.0,59.0,4.0,5.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,38.0,81.0,12.0,17.0,3.0,4.0,44.0,86.0,8.0,12.0,1.0,4.0,5.0,8.0,2.0,3.0,2.0,2.0,7.0,11.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,19.0,5.0,6.0,2.0,3.0,14.0,27.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,13.0,30.0,7.0,9.0,4.0,5.0,21.0,41.0,2.0,2.0,1.0,1.0
7,UFC Fight Night: Volkov vs. Struve,"September 02, 2017","Rotterdam, Zuid-Holland, Netherlands",Leon Edwards,f1fac969a1d70b08,Bryan Barberena,a331233f597090a5,Leon Edwards,f1fac969a1d70b08,Welterweight,Decision - Unanimous,3,5:00,(5-5-5),Hall,"


Ben Cartlidge 28 - 29.
 

Howard Hughes 28 - 29.
 

Paul Sutherland 28 - 29.",0.0,4.0,13.0,30%,12.0,21.0,1.0,1.0,100%,1.0,0.0,2:27,0.0,10.0,19.0,52%,19.0,28.0,1.0,2.0,50%,0.0,0.0,2:06,0.0,9.0,19.0,47%,27.0,38.0,1.0,3.0,33%,2.0,0.0,3:35,,,,,,,,,,,,,,,,,,,,,,,,,0.0,23.0,51.0,45%,58.0,87.0,3.0,6.0,50%,3.0,0.0,8:08,0.0,5.0,16.0,31%,25.0,37.0,0.0,0.0,---,0.0,0.0,0:00,1.0,25.0,48.0,52%,68.0,95.0,0.0,0.0,---,0.0,0.0,1:25,0.0,14.0,23.0,60%,22.0,31.0,0.0,0.0,---,1.0,0.0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,1.0,44.0,87.0,50%,115.0,163.0,0.0,0.0,---,1.0,0.0,1:25,1.0,10.0,1.0,1.0,2.0,2.0,4.0,13.0,0.0,0.0,0.0,0.0,8.0,17.0,2.0,2.0,0.0,0.0,8.0,17.0,2.0,2.0,0.0,0.0,4.0,13.0,0.0,1.0,5.0,5.0,9.0,19.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,13.0,40.0,3.0,4.0,7.0,7.0,21.0,49.0,2.0,2.0,0.0,0.0,0.0,7.0,1.0,2.0,4.0,7.0,5.0,16.0,0.0,0.0,0.0,0.0,17.0,38.0,6.0,6.0,2.0,4.0,7.0,27.0,14.0,14.0,4.0,7.0,11.0,20.0,2.0,2.0,1.0,1.0,5.0,13.0,9.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,28.0,65.0,9.0,10.0,7.0,12.0,17.0,56.0,23.0,24.0,4.0,7.0
8,UFC Fight Night: Werdum vs. Volkov,"March 17, 2018","London, England, United Kingdom",Leon Edwards,f1fac969a1d70b08,Peter Sobotta,1fcfc3709fe58151,Leon Edwards,f1fac969a1d70b08,Welterweight,KO/TKO,3,4:59,(5-5-5),Mitchell,Punch to Head On Ground,1.0,8.0,19.0,42%,19.0,31.0,0.0,0.0,---,0.0,0.0,2:53,0.0,4.0,19.0,21%,12.0,27.0,1.0,1.0,100%,0.0,1.0,2:54,0.0,30.0,48.0,62%,40.0,59.0,0.0,1.0,0%,0.0,0.0,2:34,,,,,,,,,,,,,,,,,,,,,,,,,1.0,42.0,86.0,48%,71.0,117.0,1.0,2.0,50%,0.0,1.0,8:21,0.0,6.0,14.0,42%,29.0,42.0,0.0,0.0,---,0.0,0.0,0:00,0.0,4.0,15.0,26%,21.0,33.0,0.0,0.0,---,0.0,0.0,0:13,0.0,6.0,14.0,42%,7.0,15.0,1.0,4.0,25%,0.0,0.0,0:51,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16.0,43.0,37%,57.0,90.0,1.0,4.0,25%,0.0,0.0,1:04,6.0,16.0,2.0,2.0,0.0,1.0,8.0,17.0,0.0,0.0,0.0,2.0,2.0,15.0,2.0,3.0,0.0,1.0,4.0,19.0,0.0,0.0,0.0,0.0,29.0,47.0,1.0,1.0,0.0,0.0,4.0,14.0,1.0,1.0,25.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,37.0,78.0,5.0,6.0,0.0,2.0,16.0,50.0,1.0,1.0,25.0,35.0,5.0,12.0,0.0,1.0,1.0,1.0,6.0,14.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,1.0,2.0,2.0,4.0,15.0,0.0,0.0,0.0,0.0,2.0,10.0,2.0,2.0,2.0,2.0,5.0,13.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,8.0,34.0,3.0,4.0,5.0,5.0,15.0,42.0,1.0,1.0,0.0,0.0
